Contig	Position	MergedReads-001	S00EI-0013	S00EI-0014	S00EI-0015	sample1-nan	sample2-nan
MAG5_11	315000	29.91	10.43	10.02	9.45	0.0	0.0
MAG5_11	316000	46.39	15.99	13.86	17.61	0.0	0.0
MAG5_11	317000	43.29	14.45	15.64	13.36	0.0	0.0
MAG5_11	318000	51.46	14.86	20.73	17.14	0.0	0.0
MAG5_11	319000	40.96	12.29	16.52	12.91	0.0	0.0
MAG5_11	320000	56.21	17.0	22.25	18.24	0.0	0.0
MAG5_11	321000	69.53	22.37	23.9	25.19	0.0	0.0
MAG5_11	322000	40.82	15.63	13.92	12.95	0.0	0.0
MAG5_11	323000	44.25	12.65	16.35	16.46	0.0	0.0
MAG5_11	324000	65.65	22.18	23.35	23.14	0.0	0.0
MAG5_11	325000	37.65	11.76	15.42	10.48	0.0	0.0
MAG5_11	326000	50.21	15.66	17.77	17.65	0.0	0.0
MAG5_11	327000	53.94	17.87	16.29	22.61	0.0	0.0
MAG5_11	328000	45.44	12.87	13.66	19.77	0.0	0.0
MAG5_11	329000	57.53	16.51	21.1	20.69	0.0	0.0
MAG5_11	330000	64.88	20.95	22.25	25.8	0.0	0.0
MAG5_11	331000	51.36	17.98	17.89	16.74	0.0	0.0
MAG5_11	332000	52.42	17.27	16.22	19.85	0.0	0.0
MAG5_11	333000	38.77	12.64	14.59	11.9	0.0	0.0
MAG5_11	334000	55.88	15.77	19.69	25.36	0.0	0.0
MAG5_11	335000	67.33	20.98	22.98	30.01	0.0	0.0
MAG5_11	336000	37.1	12.21	10.98	14.59	0.0	0.0
MAG5_11	337000	39.79	10.98	15.09	13.79	0.0	0.0
MAG5_11	338000	45.4	15.3	13.19	19.11	0.0	0.0
MAG5_11	339000	48.02	16.53	16.25	16.83	0.0	0.0
MAG5_11	340000	33.53	10.12	13.5	9.93	0.0	0.0
MAG5_11	341000	33.75	10.62	12.4	11.64	0.0	0.0
MAG5_11	342000	39.21	9.62	16.15	14.01	0.0	0.0
MAG5_11	343000	56.51	16.72	19.61	21.45	0.0	0.0
MAG5_11	344000	51.34	16.82	15.94	21.02	0.0	0.0
MAG5_11	345000	52.73	19.69	15.09	19.08	0.0	0.0
MAG5_11	346000	49.21	13.88	14.87	22.96	0.0	0.0
MAG5_11	347000	50.17	20.71	15.65	17.71	0.0	0.0
MAG5_11	348000	47.68	13.14	19.66	16.6	0.0	0.0
MAG5_11	349000	47.57	13.94	17.87	16.83	0.0	0.0
MAG5_11	350000	49.79	15.75	18.48	16.62	0.0	0.0
MAG5_11	351000	45.67	12.51	17.69	16.5	0.0	0.0
MAG5_11	352000	51.4	16.76	19.3	18.88	0.0	0.0
MAG5_11	353000	40.99	14.29	12.55	14.22	0.0	0.0
MAG5_11	354000	57.68	16.59	20.1	24.4	0.0	0.0
MAG5_11	355000	56.01	18.56	18.18	22.06	0.0	0.0
MAG5_11	356000	47.36	12.61	17.98	18.92	0.0	0.0
MAG5_11	357000	50.29	15.66	16.99	18.94	0.0	0.0
MAG5_11	358000	36.38	8.4	13.59	15.0	0.0	0.0
MAG5_11	359000	40.67	12.65	13.1	15.88	0.0	0.0
MAG5_11	360000	36.44	12.9	11.5	12.52	0.0	0.0
MAG5_11	361000	42.6	14.88	16.51	11.47	0.0	0.0
MAG5_11	362000	51.38	15.55	17.76	18.37	0.0	0.0
MAG5_11	363000	58.35	19.43	22.1	17.88	0.0	0.0
MAG5_11	364000	49.34	14.1	16.22	19.32	0.0	0.0
MAG5_11	365000	50.04	15.52	15.63	19.79	0.0	0.0
MAG5_11	366000	50.57	15.3	17.48	18.24	0.0	0.0
MAG5_11	367000	56.07	19.6	18.28	19.9	0.0	0.0
MAG5_11	368000	49.62	17.47	14.75	19.49	0.0	0.0
MAG5_11	369000	35.02	11.71	10.35	13.72	0.0	0.0
MAG5_11	370000	38.77	13.08	12.62	13.39	0.0	0.0
MAG5_11	371000	46.76	17.62	17.51	12.13	0.0	0.0
MAG5_11	372000	60.17	20.53	22.6	19.93	0.0	0.0
MAG5_11	373000	43.71	13.09	13.51	17.85	0.0	0.0
MAG5_11	374000	44.28	13.05	14.49	17.05	0.0	0.0
MAG5_11	375000	43.57	14.51	14.41	14.64	0.0	0.0
MAG5_11	376000	48.53	15.05	17.87	16.41	0.0	0.0
MAG5_11	377000	56.74	18.85	19.48	21.01	0.0	0.0
MAG5_11	378000	48.06	15.22	17.9	16.77	0.0	0.0
MAG5_11	379000	42.41	14.9	14.29	14.44	0.0	0.0
MAG5_11	380000	68.66	23.99	24.19	24.24	0.0	0.0
MAG5_11	381000	47.47	13.97	17.79	16.44	0.0	0.0
MAG5_11	382000	67.57	22.44	25.28	21.61	0.0	0.0
MAG5_11	383000	48.6	13.93	15.47	20.39	0.0	0.0
MAG5_11	384000	50.67	15.29	19.83	16.83	0.0	0.0
MAG5_11	385000	45.27	11.77	18.52	15.6	0.0	0.0
MAG5_11	386000	67.98	20.46	25.82	23.07	0.0	0.0
MAG5_11	387000	47.19	12.47	19.63	15.69	0.0	0.0
MAG5_11	388000	42.99	11.67	14.18	17.7	0.0	0.0
MAG5_11	389000	47.2	17.09	14.71	16.15	0.0	0.0
MAG5_11	390000	43.38	14.08	15.55	15.4	0.0	0.0
MAG5_11	391000	39.9	12.9	16.33	10.9	0.0	0.0
MAG5_11	392000	40.5	12.02	15.4	13.81	0.0	0.0
MAG5_11	393000	56.56	19.0	19.31	21.14	0.0	0.0
MAG5_11	394000	56.34	19.69	18.28	21.78	0.0	0.0
MAG5_11	395000	59.97	20.13	20.3	22.98	0.0	0.0
MAG5_11	396000	57.85	18.59	19.73	20.04	0.0	0.0
MAG5_11	397000	38.2	13.8	12.52	12.4	0.0	0.0
MAG5_11	398000	58.9	23.24	16.74	20.79	0.0	0.0
MAG5_11	399000	50.27	14.91	18.54	17.12	0.0	0.0
MAG5_11	400000	57.22	18.47	21.23	19.58	0.0	0.0
MAG5_11	401000	50.28	17.24	17.87	18.34	0.0	0.0
MAG5_11	402000	31.67	9.92	12.41	9.94	0.0	0.0
MAG5_11	403000	46.83	14.69	14.56	18.41	0.0	0.0
MAG5_11	404000	63.07	18.29	25.31	23.06	0.0	0.0
MAG5_11	405000	65.52	21.8	23.98	22.91	0.0	0.0
MAG5_11	406000	43.59	14.25	15.67	13.75	0.0	0.0
MAG5_11	407000	65.98	23.18	22.04	24.73	0.0	0.0
MAG5_11	408000	42.87	15.8	14.16	13.82	0.0	0.0
MAG5_11	409000	63.03	16.69	18.75	28.78	0.0	0.0
MAG5_11	410000	57.22	18.77	20.92	19.71	0.0	0.0
MAG5_11	411000	41.62	11.93	15.4	14.67	0.0	0.0
MAG5_11	412000	46.94	16.35	15.6	15.49	0.0	0.0
MAG5_11	413000	41.63	15.93	14.12	11.89	0.0	0.0
MAG5_11	414000	41.16	11.9	14.23	16.26	0.0	0.0
MAG5_11	415000	36.31	11.38	11.46	14.1	0.0	0.0
MAG5_11	416000	58.91	19.55	20.56	22.46	0.0	0.0
MAG5_11	417000	59.35	20.59	21.05	23.37	0.0	0.0
MAG5_11	418000	43.98	12.32	15.53	17.29	0.0	0.0
MAG5_11	419000	46.78	17.07	14.53	15.73	0.0	0.0
MAG5_11	420000	55.68	17.96	20.52	17.59	0.0	0.0
MAG5_11	421000	51.25	15.99	18.53	18.0	0.0	0.0
MAG5_11	422000	58.91	22.65	16.29	24.27	0.0	0.0
MAG5_11	423000	53.95	19.56	18.23	17.81	0.0	0.0
MAG5_11	424000	42.49	12.02	14.09	16.54	0.0	0.0
MAG5_11	425000	43.54	13.31	16.12	15.5	0.0	0.0
MAG5_11	426000	57.25	14.94	22.33	20.88	0.0	0.0
MAG5_11	427000	32.32	10.31	10.16	12.24	0.0	0.0
MAG5_11	428000	41.65	12.5	16.06	14.72	0.0	0.0
MAG5_11	429000	50.8	16.52	17.56	17.73	0.0	0.0
MAG5_11	430000	67.59	20.69	24.88	23.47	0.0	0.0
MAG5_11	431000	47.6	17.21	16.03	15.15	0.0	0.0
MAG5_11	432000	50.89	12.87	16.03	22.78	0.0	0.0
MAG5_11	433000	58.59	19.65	24.04	17.32	0.0	0.0
MAG5_11	434000	55.03	20.45	16.54	19.14	0.0	0.0
MAG5_11	435000	55.99	17.82	19.94	23.13	0.0	0.0
MAG5_11	436000	38.58	9.71	14.37	14.89	0.0	0.0
MAG5_11	437000	34.42	11.53	11.96	11.52	0.0	0.0
MAG5_11	438000	55.56	19.16	19.67	19.74	0.0	0.0
MAG5_11	439000	72.53	26.57	25.27	23.84	0.0	0.0
MAG5_11	440000	46.97	17.12	16.55	14.69	0.0	0.0
MAG5_11	441000	35.1	10.84	12.97	12.55	0.0	0.0
MAG5_11	442000	42.45	14.26	14.78	15.13	0.0	0.0
MAG5_11	443000	47.54	14.92	17.42	17.75	0.0	0.0
MAG5_11	444000	44.64	14.3	16.72	14.66	0.0	0.0
MAG5_11	445000	40.83	14.49	14.11	14.78	0.0	0.0
MAG5_11	446000	66.96	24.59	24.72	19.59	0.0	0.0
MAG5_11	447000	56.85	19.33	18.71	21.35	0.0	0.0
MAG5_11	448000	47.35	16.02	16.67	16.02	0.0	0.0
MAG5_11	449000	39.26	14.8	12.32	14.08	0.0	0.0
MAG5_11	450000	30.58	11.35	8.31	11.26	0.0	0.0
MAG5_11	451000	42.0	13.72	13.51	15.88	0.0	0.0
MAG5_11	452000	52.34	14.79	19.03	19.36	0.0	0.0
MAG5_11	453000	52.59	15.76	20.58	20.35	0.0	0.0
MAG5_11	454000	78.21	27.13	26.72	29.13	0.0	0.0
MAG5_11	455000	47.13	19.74	13.98	14.4	0.0	0.0
MAG5_11	456000	40.6	13.57	13.89	13.73	0.0	0.0
MAG5_11	457000	46.96	12.19	19.1	16.55	0.0	0.0
MAG5_11	458000	43.49	13.25	16.17	14.55	0.0	0.0
MAG5_11	459000	44.57	14.09	15.38	16.18	0.0	0.0
MAG5_11	460000	62.82	18.47	25.48	22.03	0.0	0.0
MAG5_11	461000	36.92	10.88	13.31	12.91	0.0	0.0
MAG5_11	462000	49.19	15.83	17.49	17.08	0.0	0.0
MAG5_11	463000	69.32	23.19	25.53	24.7	0.0	0.0
MAG5_11	464000	62.4	20.75	23.92	21.7	0.0	0.0
MAG5_11	465000	54.92	15.58	20.99	22.53	0.0	0.0
MAG5_11	466000	57.16	19.48	17.07	22.46	0.0	0.0
MAG5_11	467000	57.68	19.9	19.35	19.55	0.0	0.0
MAG5_11	468000	49.49	11.39	18.81	20.19	0.0	0.0
MAG5_11	469000	48.92	18.3	15.86	17.05	0.0	0.0
MAG5_11	470000	51.09	16.85	16.92	19.14	0.0	0.0
MAG5_11	471000	55.56	20.9	17.68	19.38	0.0	0.0
MAG5_11	472000	57.03	18.41	17.82	21.57	0.0	0.0
MAG5_11	473000	34.14	9.56	12.19	12.53	0.0	0.0
MAG5_11	474000	45.66	12.45	18.53	15.57	0.0	0.0
MAG5_11	475000	35.11	9.77	10.69	14.97	0.0	0.0
MAG5_11	476000	70.39	22.83	23.85	26.62	0.0	0.0
MAG5_11	477000	39.75	11.4	13.75	15.37	0.0	0.0
MAG5_11	478000	56.44	19.1	19.01	20.14	0.0	0.0
MAG5_11	479000	45.14	14.86	15.17	17.69	0.0	0.0
MAG5_11	480000	38.29	11.84	14.07	12.67	0.0	0.0
MAG5_11	481000	55.94	14.37	19.42	22.45	0.0	0.0
MAG5_11	482000	58.39	17.44	21.84	20.38	0.0	0.0
MAG5_11	483000	50.99	19.15	12.98	19.39	0.0	0.0
MAG5_11	484000	46.85	16.74	12.16	18.23	0.0	0.0
MAG5_11	485000	49.02	15.8	15.11	18.83	0.0	0.0
MAG5_11	486000	38.32	13.3	12.23	14.04	0.0	0.0
MAG5_11	487000	45.9	12.78	16.36	19.73	0.0	0.0
MAG5_11	488000	69.04	17.88	27.44	26.61	0.0	0.0
MAG5_11	489000	49.14	18.65	13.65	18.01	0.0	0.0
MAG5_11	490000	55.9	17.21	18.64	22.33	0.0	0.0
MAG5_11	491000	32.07	9.72	9.66	12.71	0.0	0.0
MAG5_11	492000	36.72	10.4	15.19	11.9	0.0	0.0
MAG5_11	493000	49.19	13.09	18.24	19.4	0.0	0.0
MAG5_11	494000	41.22	11.8	16.53	14.64	0.0	0.0
MAG5_11	495000	53.14	17.01	18.31	21.47	0.0	0.0
MAG5_11	496000	44.42	13.47	13.67	18.29	0.0	0.0
MAG5_11	497000	43.75	17.96	14.66	12.62	0.0	0.0
MAG5_11	498000	45.21	12.66	15.24	17.73	0.0	0.0
MAG5_11	499000	49.85	16.75	15.62	19.28	0.0	0.0
MAG5_11	500000	58.73	20.09	19.17	19.57	0.0	0.0
MAG5_11	501000	42.8	12.47	14.66	16.17	0.0	0.0
MAG5_11	502000	61.4	17.9	23.45	20.73	0.0	0.0
MAG5_11	503000	41.26	11.78	18.57	11.2	0.0	0.0
MAG5_11	504000	62.95	19.23	24.29	22.91	0.0	0.0
MAG5_11	505000	37.96	13.8	11.49	13.31	0.0	0.0
MAG5_11	506000	47.52	14.37	17.32	17.08	0.0	0.0
MAG5_11	507000	55.42	18.5	17.86	21.02	0.0	0.0
MAG5_11	508000	65.54	22.91	20.83	24.09	0.0	0.0
MAG5_11	509000	59.56	20.72	19.66	21.04	0.0	0.0
MAG5_11	510000	40.47	13.19	16.39	11.8	0.0	0.0
MAG5_11	511000	48.41	16.25	15.3	17.93	0.0	0.0
MAG5_11	512000	40.95	12.86	12.81	15.93	0.0	0.0
MAG5_11	513000	76.35	26.89	26.94	27.2	0.0	0.0
MAG5_11	514000	57.26	17.92	19.06	22.22	0.0	0.0
MAG5_11	515000	34.75	9.34	14.34	11.87	0.0	0.0
MAG5_11	516000	56.75	17.7	19.81	21.02	0.0	0.0
MAG5_11	517000	52.05	17.21	19.48	18.17	0.0	0.0
MAG5_11	518000	40.11	12.25	14.67	13.29	0.0	0.0
MAG5_11	519000	54.22	18.85	15.86	21.82	0.0	0.0
MAG5_11	520000	50.25	17.47	14.15	18.99	0.0	0.0
MAG5_11	521000	53.94	16.18	16.68	21.99	0.0	0.0
MAG5_11	522000	49.81	19.14	15.97	16.74	0.0	0.0
MAG5_11	523000	61.5	18.78	21.61	24.02	0.0	0.0
MAG5_11	524000	58.49	16.19	22.39	24.36	0.0	0.0
MAG5_11	525000	56.02	20.6	19.13	18.39	0.0	0.0
MAG5_11	526000	42.43	11.31	17.5	14.35	0.0	0.0
MAG5_11	527000	41.82	13.44	11.6	17.43	0.0	0.0
MAG5_11	528000	49.93	12.9	18.83	18.48	0.0	0.0
MAG5_11	529000	45.51	13.98	18.64	14.62	0.0	0.0
MAG5_11	530000	45.66	15.33	15.33	17.7	0.0	0.0
MAG5_11	531000	46.78	14.79	16.24	18.07	0.0	0.0
MAG5_11	532000	41.51	13.77	11.34	17.59	0.0	0.0
MAG5_11	533000	37.48	10.86	13.9	13.42	0.0	0.0
MAG5_11	534000	59.45	20.25	17.94	22.94	0.0	0.0
MAG5_11	535000	39.76	11.83	13.59	14.81	0.0	0.0
MAG5_11	536000	57.33	19.78	20.39	21.64	0.0	0.0
MAG5_11	537000	75.71	26.22	25.31	28.19	0.0	0.0
MAG5_11	538000	54.16	16.87	20.98	17.9	0.0	0.0
MAG5_11	539000	59.44	18.2	17.53	25.6	0.0	0.0
MAG5_11	540000	70.49	24.18	25.34	25.08	0.0	0.0
MAG5_11	541000	44.6	14.27	15.29	17.15	0.0	0.0
MAG5_11	542000	57.71	17.41	24.63	16.27	0.0	0.0
MAG5_11	543000	53.26	14.79	17.2	22.46	0.0	0.0
MAG5_11	544000	49.4	15.26	15.92	19.27	0.0	0.0
MAG5_11	545000	51.63	13.17	19.94	19.74	0.0	0.0
MAG5_11	546000	55.5	18.16	15.61	23.07	0.0	0.0
MAG5_11	547000	44.95	13.07	14.32	18.59	0.0	0.0
MAG5_11	548000	44.25	15.14	14.05	16.7	0.0	0.0
MAG5_11	549000	44.57	17.37	14.76	14.52	0.0	0.0
MAG5_11	550000	54.68	17.19	19.02	21.23	0.0	0.0
MAG5_11	551000	61.52	21.21	19.26	22.16	0.0	0.0
MAG5_11	552000	41.88	12.69	16.49	14.43	0.0	0.0
MAG5_11	553000	63.33	23.62	23.23	24.2	0.0	0.0
MAG5_11	554000	51.86	17.2	16.32	19.4	0.0	0.0
MAG5_11	555000	39.92	11.47	12.71	15.74	0.0	0.0
MAG5_11	556000	53.09	15.92	19.62	18.16	0.0	0.0
MAG5_11	557000	58.9	21.3	17.48	20.6	0.0	0.0
MAG5_11	558000	60.49	20.33	22.57	19.13	0.0	0.0
MAG5_11	559000	46.16	14.57	17.24	16.81	0.0	0.0
MAG5_11	560000	42.02	10.88	17.36	15.56	0.0	0.0
MAG5_11	561000	54.86	15.84	18.01	21.71	0.0	0.0
MAG5_11	562000	55.45	18.33	18.91	20.32	0.0	0.0
MAG5_11	563000	35.0	11.63	11.48	12.43	0.0	0.0
MAG5_11	564000	45.23	10.94	17.67	17.08	0.0	0.0
MAG5_11	565000	37.2	10.76	13.05	15.18	0.0	0.0
MAG5_11	566000	35.64	11.27	10.43	14.97	0.0	0.0
MAG5_11	567000	39.45	13.99	14.37	13.13	0.0	0.0
MAG5_11	568000	64.68	22.8	19.68	26.53	0.0	0.0
MAG5_11	569000	56.81	19.14	17.58	21.01	0.0	0.0
MAG5_11	570000	34.26	10.9	10.93	12.54	0.0	0.0
MAG5_11	571000	80.76	23.4	31.91	26.76	0.0	0.0
MAG5_11	572000	73.01	24.14	22.6	29.08	0.0	0.0
MAG5_11	573000	66.3	21.75	22.02	25.8	0.0	0.0
MAG5_11	574000	79.11	23.39	31.01	30.06	0.0	0.0
MAG5_11	575000	56.59	21.81	16.76	18.54	0.0	0.0
MAG5_11	576000	62.44	21.88	23.77	20.78	0.0	0.0
MAG5_11	577000	55.82	18.34	21.32	18.53	0.0	0.0
MAG5_11	578000	66.05	21.24	23.77	24.86	0.0	0.0
MAG5_11	579000	58.72	22.82	17.27	21.48	0.0	0.0
MAG5_11	580000	88.26	30.15	33.92	33.07	0.0	0.0
MAG5_11	581000	35.27	14.17	11.26	10.44	0.0	0.0
MAG5_11	582000	59.85	17.96	22.35	20.91	0.0	0.0
MAG5_11	583000	49.57	19.05	16.37	15.81	0.0	0.0
MAG5_11	584000	42.74	14.2	16.61	13.69	0.0	0.0
MAG5_11	585000	44.18	15.29	16.02	13.76	0.0	0.0
MAG5_11	586000	63.42	21.47	24.62	18.5	0.0	0.0
MAG5_11	587000	51.36	19.82	14.95	17.83	0.0	0.0
MAG5_11	588000	65.82	21.59	21.67	26.88	0.0	0.0
MAG5_11	589000	59.25	19.85	20.58	19.77	0.0	0.0
MAG5_11	590000	44.04	13.89	17.33	13.86	0.0	0.0
MAG5_11	591000	53.92	16.0	19.58	18.72	0.0	0.0
MAG5_11	592000	57.76	17.62	23.27	17.44	0.0	0.0
MAG5_11	593000	66.38	22.19	24.91	20.72	0.0	0.0
MAG5_11	594000	44.29	12.92	16.13	15.54	0.0	0.0
MAG5_11	595000	37.68	12.15	12.95	13.64	0.0	0.0
MAG5_11	596000	47.22	13.58	18.49	16.51	0.0	0.0
MAG5_11	597000	50.34	17.5	13.45	19.69	0.0	0.0
MAG5_11	598000	56.9	18.28	19.07	20.92	0.0	0.0
MAG5_11	599000	41.6	14.6	14.47	12.84	0.0	0.0
MAG5_11	600000	47.58	15.48	14.54	20.39	0.0	0.0
MAG5_11	601000	49.68	15.53	16.02	20.86	0.0	0.0
MAG5_11	602000	52.26	17.56	19.18	17.51	0.0	0.0
MAG5_11	603000	64.4	20.02	20.6	26.5	0.0	0.0
MAG5_11	604000	58.99	18.13	21.86	20.68	0.0	0.0
MAG5_11	605000	55.25	19.6	21.05	17.08	0.0	0.0
MAG5_11	606000	63.76	21.49	21.83	22.55	0.0	0.0
MAG5_11	607000	36.4	10.3	14.01	12.28	0.0	0.0
MAG5_11	608000	43.47	13.33	14.28	16.3	0.0	0.0
MAG5_11	609000	55.94	17.7	21.23	18.23	0.0	0.0
MAG5_11	610000	49.74	14.31	17.97	20.43	0.0	0.0
MAG5_11	611000	45.35	12.55	17.28	16.26	0.0	0.0
MAG5_11	612000	41.9	11.92	15.18	15.17	0.0	0.0
MAG5_11	613000	35.58	11.71	12.02	12.04	0.0	0.0
MAG5_11	614000	40.98	11.62	14.61	14.89	0.0	0.0
MAG5_11	615000	35.56	12.23	12.86	10.64	0.0	0.0
MAG5_11	616000	53.72	19.17	18.18	19.35	0.0	0.0
MAG5_11	617000	51.4	16.74	16.95	18.41	0.0	0.0
MAG5_11	618000	57.12	17.01	20.09	20.91	0.0	0.0
MAG5_11	619000	43.8	14.43	16.45	13.66	0.0	0.0
MAG5_11	620000	63.2	18.42	23.29	23.39	0.0	0.0
MAG5_11	621000	71.73	23.13	23.48	26.51	0.0	0.0
MAG5_11	622000	53.01	15.34	18.98	19.86	0.0	0.0
MAG5_11	623000	46.29	14.0	14.07	19.67	0.0	0.0
MAG5_11	624000	56.14	21.97	22.48	15.15	0.0	0.0
MAG5_11	625000	50.96	16.88	19.7	16.14	0.0	0.0
MAG5_11	626000	66.2	23.07	23.61	25.02	0.0	0.0
MAG5_11	627000	46.15	13.99	14.14	19.32	0.0	0.0
MAG5_11	628000	36.4	10.86	13.31	12.74	0.0	0.0
MAG5_11	629000	40.22	13.29	13.5	14.5	0.0	0.0
MAG5_11	630000	61.35	15.76	23.36	25.51	0.0	0.0
MAG5_11	631000	54.17	16.99	17.78	22.27	0.0	0.0
MAG5_11	632000	35.88	10.84	12.4	12.94	0.0	0.0
MAG5_11	633000	42.85	11.55	15.89	15.68	0.0	0.0
MAG5_11	634000	47.06	15.2	16.2	16.87	0.0	0.0
MAG5_11	635000	48.93	15.18	17.55	17.42	0.0	0.0
MAG5_11	636000	67.97	21.27	23.58	26.55	0.0	0.0
MAG5_11	637000	39.16	10.68	13.51	15.29	0.0	0.0
MAG5_11	638000	47.46	15.82	15.2	18.21	0.0	0.0
MAG5_11	639000	41.23	11.98	13.54	16.41	0.0	0.0
MAG5_11	640000	50.29	14.29	17.25	19.84	0.0	0.0
MAG5_11	641000	35.62	13.58	11.36	11.59	0.0	0.0
MAG5_11	642000	47.1	14.48	14.98	18.54	0.0	0.0
MAG5_11	643000	44.06	14.52	16.85	13.51	0.0	0.0
MAG5_11	644000	54.69	17.94	16.08	22.63	0.0	0.0
MAG5_11	645000	40.63	12.13	13.36	16.3	0.0	0.0
MAG5_11	646000	41.72	13.87	12.06	16.37	0.0	0.0
MAG5_11	647000	36.59	10.51	14.12	12.3	0.0	0.0
MAG5_11	648000	48.01	13.86	16.84	17.88	0.0	0.0
MAG5_11	649000	56.53	22.44	16.71	20.89	0.0	0.0
MAG5_11	650000	46.84	15.63	14.78	17.91	0.0	0.0
MAG5_11	651000	61.27	20.45	22.49	20.4	0.0	0.0
MAG5_11	652000	45.69	12.89	19.35	14.43	0.0	0.0
MAG5_11	653000	52.82	15.71	18.44	18.97	0.0	0.0
MAG5_11	654000	48.75	15.6	18.72	15.04	0.0	0.0
MAG5_11	655000	39.58	12.62	15.73	12.6	0.0	0.0
MAG5_11	656000	47.14	13.35	16.38	17.61	0.0	0.0
MAG5_11	657000	69.44	22.42	23.2	25.98	0.0	0.0
MAG5_11	658000	55.1	16.36	21.11	18.0	0.0	0.0
MAG5_11	659000	77.49	23.19	29.52	28.17	0.0	0.0
MAG5_11	660000	53.27	20.16	17.16	17.32	0.0	0.0
MAG5_11	661000	72.84	25.19	25.17	24.9	0.0	0.0
MAG5_11	662000	64.06	19.45	23.6	22.67	0.0	0.0
MAG5_11	663000	94.24	28.61	31.46	36.73	0.0	0.0
MAG5_11	664000	79.18	25.23	28.62	27.99	0.0	0.0
MAG5_11	665000	80.75	27.64	25.97	29.91	0.0	0.0
MAG5_11	666000	56.95	20.67	18.37	18.96	0.0	0.0
MAG5_11	667000	62.03	19.61	21.25	23.03	0.0	0.0
MAG5_11	668000	53.88	15.79	20.25	18.25	0.0	0.0
MAG5_11	669000	72.2	20.06	24.07	30.87	0.0	0.0
MAG5_11	670000	66.48	19.53	23.51	27.78	0.0	0.0
MAG5_11	671000	55.31	17.2	19.8	18.73	0.0	0.0
MAG5_11	672000	56.46	14.39	20.7	23.11	0.0	0.0
MAG5_11	673000	59.43	21.28	18.55	20.49	0.0	0.0
MAG5_11	674000	54.85	18.04	19.04	20.53	0.0	0.0
MAG5_11	675000	49.5	16.08	19.68	15.67	0.0	0.0
MAG5_11	676000	53.45	18.61	18.74	19.79	0.0	0.0
MAG5_11	677000	41.41	11.9	15.36	14.18	0.0	0.0
MAG5_11	678000	55.21	17.3	18.58	20.53	0.0	0.0
MAG5_11	679000	51.96	18.16	19.08	16.42	0.0	0.0
MAG5_11	680000	80.06	30.08	29.78	24.26	0.0	0.0
MAG5_11	681000	58.46	17.04	21.12	20.49	0.0	0.0
MAG5_11	682000	59.1	19.88	20.43	20.33	0.0	0.0
MAG5_11	683000	61.07	19.93	22.18	20.58	0.0	0.0
MAG5_11	684000	51.95	15.95	20.01	17.91	0.0	0.0
MAG5_11	685000	59.88	19.32	19.92	22.28	0.0	0.0
MAG5_11	686000	51.78	18.29	16.65	18.92	0.0	0.0
MAG5_11	687000	56.89	22.71	16.3	18.62	0.0	0.0
MAG5_11	688000	68.58	21.11	28.23	22.7	0.0	0.0
MAG5_11	689000	72.12	26.2	21.03	26.91	0.0	0.0
MAG5_11	690000	61.5	22.51	16.85	23.56	0.0	0.0
MAG5_11	691000	60.39	18.78	20.74	22.7	0.0	0.0
MAG5_11	692000	73.39	21.26	26.05	29.56	0.0	0.0
MAG5_11	693000	85.76	31.68	28.12	29.06	0.0	0.0
MAG5_11	694000	96.1	36.19	36.92	29.42	0.0	0.0
MAG5_11	695000	67.61	21.27	22.38	24.57	0.0	0.0
MAG5_11	696000	57.69	14.89	20.73	24.01	0.0	0.0
MAG5_11	697000	59.75	14.98	21.0	26.29	0.0	0.0
MAG5_11	698000	61.18	18.72	20.58	23.87	0.0	0.0
MAG5_11	698537	63.83	22.49	19.34	22.56	0.0	0.0
MAG5_12	1000	55.08	18.04	17.92	20.23	0.0	0.0
MAG5_12	2000	77.65	29.1	24.63	29.64	0.0	0.0
MAG5_12	3000	59.75	22.7	19.95	19.11	0.0	0.0
MAG5_12	4000	47.27	17.18	14.23	16.4	0.0	0.0
MAG5_12	5000	50.95	17.63	16.84	17.12	0.0	0.0
MAG5_12	6000	57.57	14.7	25.0	18.96	0.0	0.0
MAG5_12	7000	71.36	23.78	25.2	23.67	0.0	0.0
MAG5_12	8000	53.94	12.8	18.33	24.22	0.0	0.0
MAG5_12	9000	78.06	20.88	27.46	33.3	0.0	0.0
MAG5_12	10000	68.18	21.64	22.54	25.11	0.0	0.0
MAG5_12	11000	42.45	11.14	13.55	19.52	0.0	0.0
MAG5_12	12000	62.61	16.67	23.46	24.15	0.0	0.0
MAG5_12	13000	50.32	16.62	16.21	17.91	0.0	0.0
MAG5_12	14000	72.38	28.83	22.87	25.36	0.0	0.0
MAG5_12	15000	76.74	23.77	25.63	29.15	0.0	0.0
MAG5_12	16000	78.36	26.94	29.55	26.18	0.0	0.0
MAG5_12	17000	66.61	23.83	18.91	25.78	0.0	0.0
MAG5_12	18000	57.72	17.04	19.86	21.91	0.0	0.0
MAG5_12	18854	43.48	11.77	15.74	16.49	0.0	0.0
MAG5_13	1000	44.81	16.02	15.38	13.91	0.0	0.0
MAG5_13	2000	58.4	15.94	24.13	19.52	0.0	0.0
MAG5_13	3000	59.37	22.0	19.73	19.12	0.0	0.0
MAG5_13	4000	72.99	22.5	24.5	27.13	0.0	0.0
MAG5_13	5000	57.02	20.13	17.62	20.02	0.0	0.0
MAG5_13	6000	79.97	25.63	26.94	31.58	0.0	0.0
